tier,leagueId,queue,name,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,puuid,profileIconId,revisionDate,summonerLevel
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,T2HwTlkPUbn9JsKm345vn4xBWZstb5xkb332-uxosDTufoc,쉐도우 호프,119,I,45,34,False,False,True,False,8pzMnvUOFi7LIw_iSTAGD76mAPCP6grcy_dSEQoIJ0m6tZPNx287TChb,sCRIZhxC8FJOQIBKRpLY-v95iHIzYwhPYrRsyKfvB_SBGFfxTwTu_zGUIQtHOhhcUWoYq-Igqyb6tQ,29,1642164920518,183
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,LxwCixwnU9vcV_QUN4X8dKysNTYNYPn5HSK4yo9SEEei_Pd8b21AddOiuA,DGG An jiang OvO,20,I,30,15,False,False,True,True,xqvkotwnCTwzT1ndegFl4zI-bokYuDUhlZEAC5muswKgtMo7QGk-sIvI,OPRz0aBKHgm82_SbQaOsiXAvHlgAn5hqTfGeeMwOlYrAKOQHV8LSPnp_6fsY_T0Ql28xxhf8-bPJZg,7,1641635820000,52
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,y9R3TadsC2QgtwbfNMqf9pArvEReN83s2Af6EESImr-mqw,Twitch 다훈갓,67,I,41,31,False,False,True,False,RSarHTBBZaN1Xx6r968aIIkbqiIwDBYnkEEnQtxbAUus,MowQB31YcNEU68awewTWGUAqsC9Xp9kpc_z7yM41rP_UjJpqcBzMkeioi2FGzBv8LsXUrUHRKQRW_w,5187,1641543549000,382
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,sKT0OWlaWvoUdG48eM3JBktytLY3ao4Ksm8wnQUsBFETqvk,Quad,99,I,45,36,False,False,True,False,Xqu4GdykHSEO-ldK6jS6M0UJpFTRlirYGxkhpW8Ymy9HRu3e8SiTqSmn,mDW8m5u1ZDi3AkjnaoJ-9jPFAMv1l9grNmfuls6DrkoQuK-uhwj5ClBWZgCRLWuSk6aQmoe1pwtA1Q,5185,1642190638752,126
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7JGMC71ex8Orsfs5yp3bRVV3j4jxzXuKb2dleaUp60KgSWdkJz-bnv2bFA,Wenmin,69,I,80,76,False,False,True,False,FLnFnK5eSD_Xrdr_p89HtEEFXxlGA8NW0845AQhSP1Gxl9-NEduV1g_f,PgBuoeVFaz0V9BUqaeym4Q6BQAr9cWh1vVV8B6JfJYoQy84JG65jPinoBFO_ClZtYv3D3zqNCdAkVA,5159,1641372095000,163
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cgjtr88QgXl8C4vR5k1rqQJ1XmABLoqK5zN4yhiqymgrtBbFspcAmtS-Wg,와리가리 피하기,51,I,76,73,False,False,True,True,PfShVQLZ9437QTrQENNcIUPaOqPX4AfUAJsgwSwL7_xpgZ1e60cYgr_e,91ruopm38Lwwc0TQUg9OrMVLJxc9XpOstU4iFX8UC77Uyyz2xAROIrOFssWElDes__usRxdIa2Djuw,4492,1641967288000,86
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,A3nwkvoQM21SD84_Nl0JgbbW68ZRo_M2zMqLcdfS1R7pjUXkh_zDCBevkQ,05yearAD,18,I,56,50,False,False,True,False,EGXMkOsWckoXcz07bUhBhVXKwZA5D9qQvOIn0cyh-YKiz_seLaw9wUCX,FM_YVBdawLw1BHW_SfJtWtbMiJoxy1h7FTRWonRhLBAANsfpszcR-YFs5dqVKP_dh-pORp361PGXmQ,4631,1641814554000,92
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,2AnmVe8u35aIgsBifkvJ-EDWKK1Req8C6A8zOz1Qd9uNZNxg,Afreeca 말레맨,67,I,47,40,False,False,True,False,WAyJX9jmfwByRd7K297eFt3SFL35WYznYXLWlsJtTWxkNG5_L1Z3aHU_,YOicWsly-XpWwzhbHtZZJlHbXED9AzUahVqRdeOSIEow3tUTcFgCIaf9BXlVhMMZAVQHI0cms8XQkQ,4858,1641353717000,128
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,qoiJjzKvg7LgX88tYjmVc2pEEMtiZ-Fi8cjRfZhG5p49nwzy9fP885hZKA,날 누가 먹을건대,108,I,57,48,False,False,True,True,9Z7rXrNQ9Ein9KYMkZDb209B4j7Jo0xsH9CiqvUXSCNk0oQ5mBguP22v,bWXLa1AjGC0YQpz4RyYoC9gZGrP6AAD9tz9Vx99MJ6-D8eftuSZ5wwHbLt-XUHbHBQLvcmAxVcmW5w,5212,1641956019000,56
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,7620PHRAObIe5Ho8--lBxeo-2DVMyat3UvBpqftoR5AT_fA,12o clock sleep,88,I,75,72,False,False,True,False,AtqyPRvuUCTPsMO7fhxNA-Lq7PcJWJdJ08VLtHlqP-dv3tIeAO4rZzfO,IgmoVZpfjrLJzh4fYNMZL7YRmGm6VVEKWt2Gn0FA7qx_jUZnQ5fTzyXsVSexPvpTjy8uIMZImeIGiQ,5187,1641604910000,205
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,DNRJQ4Vn1kFQ7VrIRvtHR72rQHkGEFQGQFo9af2xZ3Zew48,XiaoHuaSheng7,116,I,29,16,False,False,True,False,hRMk-sTSbMMI4CydPngnNfMC6Sc4S1nz4ULuByiaymspqfw,bw8me6eriALmW3qnxjc2sfkRygs4g5sHd9Q7KfheIK7CSj-yv7alfxYLQt0USI3wT__Z8a9tLQkK-Q,1439,1641928408955,499
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,apNMlAxeFhr4TFJkBCOoAlTBjclzfKEpBnFI99CIillEycXmPcHis74rrQ,zxcvyn,74,I,44,39,False,False,True,False,MwGBa4LIE4lqpS8ggB-_9eY38Qimopp5ntjAajHUcbmLuorSdvJgoBLP,MBgksBa7jCzKkoT4cX4XH0wgyqVSB7wS_gdFIuKoYvZ1OtuaIr8TWLXppi5k126utDSxQR6izRTxZA,4574,1641778037000,125
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,p2H-WQB61jiwjZCUT-LqvhGIYT_LCcXf2x_8JhVl27ISpKc,Slayerz1,0,I,22,9,False,False,True,False,IYe5JabJVT5MjsW4wCqim5dB10Dqv6ocn0IdKgzhWRI1SzY,ad5PcI85l6j3km0ee3stFqcKk5J3XAp6PBBXK4kD_oiAMo9r_nJDaT9MaXAMOnYuRAi5fXO3L5nbCQ,4096,1641938665000,118
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,PW09YSQaojHd86kQGk7ruJwaZMOmJj-Md7QdA7ROkUCR0wBJrZYvwMm0MQ,zhenderlp,25,I,32,26,False,False,True,False,v4bsj8A2vYdCvdlvqKvEAf4lC2stB1JjnNP0xT3auDOyn7g3D6fNTJqT,2nMKoPZR_liwsPnkxmfoloZmPN3jKSw-6c1vvxQxzTMwZqwwhz69taBwN8Geq98-gTthBNYNp-qXTw,5063,1641935821000,165
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,ALvWf5nYm3enAY2uoALxi8Tq1JNqxxbUl6_wGXFiitgp4dI,iChii ni Nanachi,84,I,58,46,False,False,True,False,dXho3-2fA6sl40hw6bViT-YZn8ngpQR5aqrDGE1HMIBddYJMbm0vaBjD,MDacDHrt-vz3pRDt99rAPSbxxruhA9WNali-YDnQcqq_4OKDsagO9w67mUIOO9AtK2wdllG3EUTrtw,3839,1641611100000,65
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,UcxwkJMWo3kcC7ZcXQiA0tdxyTeF9B69VRsDZC8DJDAeyk4,Balboa,1,I,42,33,False,False,True,False,WvmKYFrkOFo1vlcgJm_c6UuomWxRcXpdPMFqy84kRHKJrPFo2dhFauzh,YJCkdvzWOk326CvwK4vNkuXh5ynyRy969WnSsqkBucjBkBOcTRGlEZq-vdO8NhoCEay2FQqx9y5meg,7,1641619604000,118
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,Wkwk7ScmULgJ-WsEi6VDbNlB02Kt78Lm6eyIKzZieFa_pBY,Eslnd,1,I,32,22,False,False,True,False,v1-jYqDAhp3tChnhNnT9TvFYKdAlcE9WZb8xqWcmf4CrrHC3hMk5iQm7,eIDZrD2gh4best8sawHsVCEDWeQPuews7IUwUvtL8c-1xe37dckSRuZ1OtZlVq7WeG4dN7UjlVHiHg,6,1641796242000,139
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,G9MqUZKOoNjjffgsj-9UN43ho6y3Nr7wy1eZvuzdBCw2uoU,실수는실력,54,I,31,22,False,False,True,False,T4uvCWig9Mkz89V7KEy4LIPrC2q0uHgKcpWG89N8SmqldFA,eAQuHlEK5Ej3cDl8jL44g8DC5J6OpRZLAf6vcS9xzcbkolY9Ra53B9fTEm-7yw6hMMQKb9Fult6eDw,4499,1641169078000,543
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,0DCbXsLAo-ACwBXRAskdX6B0bi68NFVTF__AAvFjvmc_7rc,Jeong Tae Hyeong,19,I,56,53,False,False,True,True,0wMWanISI4cwkphsQdtX--2XHhqYjGUUh0lbOq5s1CI7Bdi6jcHpw1EM,E1vaiF-gdSf9xMyDrq01P4dWOURE20S3F9n4iL6c_smUIqaXwa0nK8N_QdHXvnaA5X9DVIOq9wskGw,23,1642247396257,187
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,o0DCcOPVXnHgi8ylxSVVGPW7SIP9E2jtSHLIm3TrMcIo19s,나나짜짜박박미드,209,I,34,20,False,False,True,False,JhJ44EObhIiRO1CpuQ7hDLlJFoSiale40Rj4Ht-scMVrTtpbJNixbRWc,itdINZgMtAxT-kW7Jmf2orKg3eEmBkQoykm4xUHHZa7lfhOb6eQzHTyCXOZPyXcpyFXEAb7YUf4UEA,4903,1642172861070,272
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,dzCbplWJQAgmsUAcxlTU9106ywFNr__41PMGI5EA49Q5WQ,안 헌,18,I,65,57,False,False,True,False,O3bUpHkO9vGwo3cxfuP7BVAOAknpKT1gC2IHLARjaggP,cj1D1noXRq84XjQAmbo4JiiYEQ7v0ClP4ZE7906_y0Y_jxsIQp-eoNAI86qNh16j_tF8UdNSqjFtSw,5129,1641925200000,454
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,aPtR0ncoNlxIkGc5etrkr4sDVylI6w_R_EjZ6sXetF00ayg,SounDA,29,I,50,50,False,False,True,False,ZX32efS5npqofdOvBEtO-6QJ9vJIv9CHMe5n2LlOK2FanXrcurt7N24N,AjZwYDoPXTvmtltgkuCZnnKcqZ-7mlQ71m6lH-fBCQ-o4JOwVr82yLfKsAjd14az8N7AZNBSFf12Mg,4960,1642164920518,201
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,JZMRIKr06JhtQaek0x3fKlr4-YPW5yyYZAawkyofOUKptY8,JD fans,38,I,73,66,False,False,True,False,YxNPXiv54fPqaGkwAaqldxvxfU_QcnwFGmVREtVwoD-xjec,zMinVLSADMnOXADMjxbZCFwuxEf96SR0ZVH9R9LbXkLIb2R-MY3yLNwltUttjiNGdXcVAwCaGsF0eA,1625,1640992874000,286
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,YMEs5IVab_p1ajesc4fSeOeUvjFzmIbUuorWG5stezjPuA,20050916,1,I,24,17,False,False,True,False,DsCJXe7kt5UBwieNLSMv0YrlJwcerSHnXadVgNMhBezr,Le--X3Mjjky3WTtKQBp31eLKNptC2BAYNxdhF4wtt1lP0bQ-Cev0x9_0356f0MWngG75kNnqSQB_7g,5129,1642223855000,218
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,SCISLnZj2f2WhPnOqR66pJndVXJrWHI39L1T80JAgUfScJI,안아줄게용,36,I,33,21,False,False,True,False,9RwrMvxNXu63OKNyVLnN0bU4bkRQ8uU37OSRlH87hBIvg9A,bYsKBKkLt8-WqELAYOdaoorZczMUqy3l5N6JnM2TR-FtkoeExipgjrWgTzYAIfIQXEhxwRgVFByurw,5184,1642131795000,134
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,LJ8_R0A0KGd7UhLNJ00ZARcge8aS57DaPqE8AktEFh0bjPqA32iPoCwWcQ,SOCRYDONTGETUPTO,0,I,39,38,False,False,True,False,WAZuPa1vO_F7hWwqZkpGqNKLAEhCmEbYX1L97XHImaPgUpjwT7KJBUPa,dDuPgB_jPciamEdSV2DDXS90gtl6GK8RSktx6K7yKFJK5QHqad4rfFC21sfWxOl9ZVILag6IN1vfxg,29,1642070239000,38
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,4PAqQh20B4vPV5pLjXKCQVVnExH2LouBLlJvcoYGVTWuzms,그냥 벽,1,I,37,26,False,False,True,False,_GU4ZUALbVHGhX6nVH0WkfJQdlXoCjVmKB3mJ-8UBhgeTn46Ini6-YYs,vKUquoTKXFM1kzsw8ZN3soD7QVy8xOoIgA5RRZUBvBSIAZwGDJcNVIQc_4KQH23W67ZzlKCZLyfTcA,932,1642153925000,195
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,fcsSUjrbIw1cgHjCZjgardWCssD0Rt5PqLmVCZp1TerldDI,BT Beard,129,I,74,64,False,False,True,False,Di4kXG0LEfE1Hk3NcdetVrhZxETXeI2tL-bb18dkVIvJyns,q1Hf1JtSwmCL4LyGDZixmbQAyAmfgiYsyUs_YiZwcoAHwhtSX2ZvE6iFXR-TzSkgQQr5ZzSCGw5wxQ,29,1642073854964,206
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,cn3AOXjSrznW_W0ADzvk-Xe93iaez5kJZYsuYkzwsLmqpuw,ggggggffggg,64,I,23,13,False,False,True,False,I6iasK3_NIXlTmjGnLmdz_2Yb8zxHvlCBfkbn78LdtSFJEtS-hbx8WlN,qMrSgTL53e_JJjqjyBSWpIfRhfyEB9Z_M_N_O5yeG7EK0zoRHtJJo9zK4-x6pFlV_jB5IvimS7vlLw,3837,1641733762000,245
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,FRxZlFszTLyQYvpDi39YjB38Gy7q0tCb-jL5M7NDT9EElZw,impupupu,19,I,27,24,False,False,True,False,Tz0RGqj2gQt_23VqgCCUDfTS9ajgDS3JqsGZHXmg-vckBrM,_pC-wLOe13DZ4FvRqvtVaCOAal6HS7PryUDmI_5aRdLKYgRNNpoRhxeROlyqHQjxf4dCDzJTAMUckQ,4780,1642229667670,469
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,axx9TidFlaEs_AhxFINXTBsi7k0hXk0K-e3E8FHalC8fyXmyUObwWG4Cxg,Like 1999,1,I,31,27,False,False,True,False,2CSeB_fviEx0ervQmIdDLxULfsa_EBxATy7SgTY2sXD_dz1Z1TW4eyBN,3sutt4JkxjNhHNTIqAhMzPlP2zHxQdNGlewqKW_0SU_x-jiQ1Pw5EF7jboYbYrcn9WGlIIwjTJY2rg,4151,1641989014474,86
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,gvAsTphwhzMcMZShHlc8dXiZuuM8w_A4x1jIt0Orwxd2wRc,숟호신,100,I,53,39,False,False,True,True,9JtNQ7QCaKFKYfdlYeiA7SKWnDmcpaZxXHbVuKnxfX1ZQFo,DBx6OFf-9c0oQQtl-PGQz8X6TuVMOpeuIvc5UxtYy277MWbaNfkh0dHivEvPv5LvihAoSFfHz0il4g,3552,1641596176000,254
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,qmvEzZ4tOanRwpUJwe4Wv-jYjJmqL398CJ4VS-StosE41fQLKqITVRtx8A,manmanO,71,I,22,11,False,False,True,False,uaHC_xwCOB95SLL3eet41STXp3iiUK2bW-k6LVcjb9gSZ8iUQaHuBtJc,G_6nMm2mfzjV54xVo0SrU3pS7oaIXuKtip_diEnlQn9PhCyuILtTMKejxZkdT3xN5dkDDXk-zFEePw,4833,1641879762000,188
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,N4VEwZkJQqzB_50oyK_FmXsoimzIjFhd10v4d2E19NeGV4Y,Assault0,47,I,84,74,False,False,True,False,MiIMNCwWYPmvFn9TfnCEWt3ju0mkA4XdCP1_G1aEJs7xK_o,2hTPT9X0ZNlw6ayhBnWjnNmOTD8QeFkayknwNuqL83Xis6Npg2GShNtkPHago8Xxl8_hg41Ee9CKgQ,7,1641925579842,602
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,QIlixWoAlxNGeJKQyu7KZkdH5xnncybM02P5sn5C79PpMkU,Brrain,6,I,36,29,False,False,True,False,K63IYETCCKzTOed72qPt9cW8jOS8soDHh6vgiC4dkZDAGW0,7i8-RjWvLX_dPIOrUxlb3GudRFyv4qTliAWWMCHA2MN2mTvhttnUng_av4WD5gvveUl_A8njGmnFIw,4835,1642236662839,320
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,9M47BXx4ZSSDydIri-1Cq3Ce4dQ-8Bg--wGs8Dza7MIiaV_5,BT Dosa ,29,I,58,57,False,False,True,False,_UJg0Vtk49YbFHVVTJDEJ5m9mMVIPvXNaHJo2aOET5sfD1mPBmbEO1l2,UwR56gUrVpmap-PlScZdJodFFkJKuN3weDPSIJyIJQnI60lEO_KrOzCbfiOj0JZ_3sSJu84BL_m0pQ,3151,1642073854964,315
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,zo7F9NDarUeUE65H3pAmjb_onCvMF_O5OMk8mColMns5s60,DK ShowMaker,12,I,15,9,False,False,True,False,CQVJmnSKjwqpMaTfntu8DLwHWmQU9n96GAmwlOue9WZ7yo4,RS-xH8LlFMOXmIUsuTOycCaQP-562fH4kGXqmvc4kr1IZ9SYRG3LgLo2mJMoxA0mK_frnqqUaQvpiA,4933,1641966135000,368
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,jkyDITSLVHuXIEogM9z5y8qEQUsSA9S2xhpC1Uqy5lW9QzI,DK Kingdom,124,I,46,43,False,False,True,False,rMUHYf493WjEeFzAsrvIxpV2b_aXbFnISEFqJ5p9Gvjfnuk,3gZ_yECp0OtoFZZtV-Uw7k4e9bYj8cPqhcC0rm0a4o9Wpiw4X6kbjHzltUwNiJJFUJeqJxA1yTPV0w,4027,1642222945000,648
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,gLlLbnfE7x8I21716JRByKvrmc4aojZTyGn_LNRChOZ0cvFlGBJrqwL3lA,21year0120,45,I,34,32,False,False,True,False,a9csXUBIROcrlTxtuhWiAkdiNcvq94CZ-JQnOffRgPeTZDHddeH-Sydz,uBYIUOijH3nv1HFzi5NYqogIge4hkmC4mAIlBFVz7tTU8DWSVcGLi14JU_8mmdj-G1ndZnIramUTDg,1114,1642108437000,151
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,WMR-36E7HA7-_Tm2pyxkzSwTRGD9tgVEX_LUQ8pcRbflhiA,AnkhL,34,I,42,29,False,False,True,False,eVz7WR1cY7Kvimts3aI8HHixHdXOajn1CFg6IN1UAFYyb0UladnyD65N,ItA0izaczKtQtXiLbvECzLuOU_1OXk6gQ-TtYjr98D1vn5RIdliCLQ3bOsMbnJgsM8Rr0JKeZ3_KIA,4631,1641039367000,383
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,VYQN_TAxTsC-Mb5hzPOvn38Ek7bcXcKaqDegnhwZyuII8TU,HLE Roamer,54,I,34,25,False,False,True,False,lXLFoyaMD_G4uV_dzl9vl1HNNZwC1gB3MP3IO8Ty8o4FpQw,b39iJKvyanJCM3IR8hroce31YK8IdWgv2qDTiktaFYrb1ufdC7bVJqjnALnBN-4i9LFm34imwpexJw,5181,1642031385000,618
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,n9UpEwsN3wvnBzZyhT9kOGdmsedavAFX-H30O2ZShM9vC-8,cvMex,92,I,72,61,False,False,True,False,0eWfUvvmKPwzFVB832wnWLKQ2RBQr6lipm1OFhY8HgZnO44,aoWc_5Q5q0nA2oKBeAQHE_fkZVfDo7Ddjz9GQM7DZUGmIhp2RRssCpps_OUcN3mMigPUVV2UAlEhjw,25,1641125084571,370
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,RSwhcmB_y12-JvZb09tZnBTKEbvoUMPSvNKmjeyL7nXzoBo,Zrs,21,I,26,19,False,False,True,False,IrhobKSKveuS9e0MW5Xt-ON903YkL1GoRW2kdS_qZ81WmNw,Oz-hZWlZB_zu4mNiTW5pk5er33vTqRE51OCbydUrkElL0qaJ_P7Fhf8FfVc5ulsuULk8YtQ6HO86pA,5067,1641795965000,266
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,QgcjskBIf93sQBvAZ0o9xi1P4DrTTot9CnZ6xi-PASUgenM,lichungang yyds,8,I,37,20,False,False,True,False,BcnBKkvL2VVxWS3XvA6ztRMSFHmazADheVGSHJoLBT30Rrc,4TdMPk-ir2exPFxwhfN2RVeWvokwXIn2yetg5FHC_12lkyOQuyz4xX6edMoeaAHOSfIzB1_GcZ7vbA,2077,1642136355000,416
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,uOX1GYmV_Yaxp4alkm9cn4C8Dc49vGB7eYRDvyDSZnC55fg,감정 X,0,I,64,51,False,False,True,False,6ujvBb9hpCTKIzZdErldhKjUOXoXeUBtDxgf75o6oVk_xls,qBSUacVCUMOseHDdZPf4DrVonf0Ex0rJp-pjg325lR6aTs2ej6uxxpSith5ivZq7p6juVi7W7a6GnA,29,1640535209000,271
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,HeU-iEcLdLjEbvMwmlD859SddJMsQH6A3lncJeeXOekesYkU_A74oaT2HA,aaabbccdd,214,I,113,101,True,False,True,False,m-dM9Zw-27UtTAELtROAQDepS15p4z2xYR_l2tQR60LpHYQdQQOTt1GP,LEKR_u8_PfUFqt8sF1y2sov5AT3L3_xAXWp5SgGlFQ6ARmQwOt-kqMh_oHOryh5ttbtbVvC2q3V3lg,5212,1642067625000,222
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,f4wbCI9r-VXkSfWOdIFWTp0McpY9Dc3XiqqqsWjDjftbP64,BRO Hena,104,I,30,25,False,False,True,False,SWHHz5IqfndzSTxBE_8jFAH2tF2KpmK8ulCMCBo0vHBhFxw,LZHq9I3zE1eUeMwExzLlmSs7GkTWOotrI0UfwZn5pGjrpPjykAth6eprF5ve09i46hS5DZi2VVjgpQ,3791,1641532184680,759
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,eWLDuilIIpuHTKMyBgc6RmwimCJGEeG4i3HjjX6OKmvWMAptSp8JID31mA,C1awsome,0,I,36,31,False,False,True,False,8odza8BQ0BjqPCvz8WKiR20xufRut1h0TKvpQA9MXnt_pRVnlpOkT4V_,XZu2gWpBdI_YwVcD35RjhMykPEwwyRVRdIDCqjal1lS-Ed1tkEj9jCA2yjT3AWz9APobEEUqQ8-niw,4303,1642127236000,72
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,oUC75fxOa7I5TV85Z52jmg5QpFfE5_AHeJobU-jPaOT42h1H6aghcSKBVw,Time Flies xx,58,I,68,59,False,False,True,False,3VEx8_AlW_KL3BCpbiZTXVKXvxnsONp0ojVvxxfcRXPQ9MIPic6EmXYO,BA0IIBTtfGUPpYeYERmXMWRhL1w9VYhYSR5UoKtHoYZ3r_YakpMSf35paBXXGjuh19xsHEf121y2pw,5067,1641640300000,101
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,oAFiGlQo21l-hzNleRy348z0uByeTfBcCz9GeefBw4-yzlc,KT Way,193,I,35,26,False,False,True,False,vl2mTKGGiiYNUizxwaDZ6Cxg2lbqOXmgPsI6MpdcaMQNY4E,uGf_RMMJrT5c4sUfDOVlAvV86VmKRTn1IxnFLgMW26raGYhgPwGkhYbVEToR3m2zaDdfSEhIGbhTlA,3152,1641617078000,427
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,yxNlq3h52mXAPm4XrE3F12uusiwzC9hPJBZyp5s7nM3Kjk7j6g4zZ0C-Fw,zuiaimiaomiao,0,I,52,52,False,False,True,False,pX8RrTBDK3t7uy0W4KKSSjApFNggoahDRk9Vo9bhcGx5XOp9ax53Nb0P,Xwnj-ivGmvrFXweKKhBLayIUQZqZlFixZKUFfU5IMx0x6cDpkHclG88yzj021OjtOo9Vb4PsHX_H3g,7,1641636782000,79
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,ncueLsybU9w57mLlXL1PvFDMEaMhsADA5SBEk4uBtZPPDycmIWNuk9cpyg,돌진돌진,26,I,33,32,False,False,True,False,NTv_6tlYiSwrwycavpoXKnlQv0Ak4XWBZL19Ixly6j0_BJQVCmy-EnIg,ASycCiKc41Q81y5tMXy1-rMFgt0qJWamiHT7v3CssVZPedYK1OgUyHI0ZiwUr1gLLEK3qSV9s-GufA,5182,1641850528000,56
MASTER,aab9b730-2078-3349-9884-3f28e02a0610,RANKED_SOLO_5x5,Olaf's Swarm,wPpJ36ezpGKQxBIldSp-H8bISmxBI4evCZFFjTlCRcGHUiIxDZGcUUnFTw,aaasdfg,1,I,20,15,False,False,True,False,If8_QxYJ0w4xEg79NdC93ijVNbzDV-p9IiJZzWN6ZkumNaWKy0m47Ipk,nSBHas4LYsbu2NthCRiWIoiNEvLKATyXSTTIKWebWck6jNiG9rk0gk9CKua8Wsq1rA_WK5rWXfj6JQ,5193,1641944584000,119
